"DATE - HOUR",Reference_Number_1
"01-19-2023 10:36:01",67660836519
"01-16-2023 05:36:20",67660836522
"01-15-2023 06:50:05",67660836523
"01-14-2023 04:00:00",67660836524
"01-14-2023 06:44:39",67660836525
"01-14-2023 07:13:12",67660836526
"01-14-2023 05:31:16",67660836528
"01-14-2023 04:00:00",67660836529
"01-14-2023 11:13:41",67660836531
"01-14-2023 07:13:55",67660836532
"01-14-2023 04:00:00",67660836533
"01-14-2023 04:00:00",67660836536
"01-14-2023 07:32:45",67660836537
"01-14-2023 07:12:42",67660836539
"01-14-2023 05:31:20",67660836540
"01-18-2023 04:00:00",67660836541
"01-14-2023 07:14:34",67660836542
"01-14-2023 07:51:59",67660836543
"01-14-2023 05:29:31",67660836544
"01-15-2023 09:14:09",67660836545
"01-14-2023 05:28:35",67660836546
"01-15-2023 05:35:26",67660836547
"01-14-2023 04:00:00",67660836548
"01-14-2023 04:00:00",67660836549
"01-14-2023 04:00:00",67660836551
"01-16-2023 05:42:32",67660836552
"01-15-2023 04:00:00",67660836554
"01-14-2023 07:14:17",67660836555
"01-15-2023 05:33:03",67660836556
"01-14-2023 04:00:00",67660836557
"01-14-2023 04:00:00",67660836558
"01-14-2023 05:31:24",67660836559
"01-14-2023 04:00:00",67660836560
"01-21-2023 06:54:31",67660836562
"01-16-2023 05:29:32",67660836563
"01-15-2023 05:33:41",67660836564
"01-14-2023 07:13:31",67660836565
"01-18-2023 07:31:16",67660836566
"01-14-2023 08:51:24",67660836568
"01-15-2023 04:00:00",67660836569
"01-14-2023 04:00:00",67660836571
"01-14-2023 10:09:00",67660836572
"01-14-2023 07:51:34",67660836575
"01-14-2023 04:00:00",67660836576
"01-14-2023 04:00:00",67660836577
"01-14-2023 04:00:00",67660836578
"01-20-2023 04:26:14",67660836579
"01-15-2023 08:40:31",67660836584
"01-18-2023 09:20:48",67660836585
"01-18-2023 08:19:23",67660836586
"01-18-2023 06:50:32",67660836587
"01-14-2023 04:00:00",67660836588
"01-15-2023 06:48:10",67660836589
"01-18-2023 04:00:00",67660836590
"01-14-2023 07:52:18",67660836591
"01-18-2023 04:00:00",67660836592
"01-14-2023 04:00:00",67660836593
"01-14-2023 07:15:13",67660836594
"01-14-2023 05:29:43",67660836595
"01-15-2023 05:34:01",67660836596
"01-18-2023 08:05:53",67660836597
"01-14-2023 08:11:51",67660836598
"01-20-2023 07:57:01",67660836599
"01-14-2023 07:12:01",67660836600
"01-15-2023 06:49:55",67660836601
"01-18-2023 07:45:36",67660836602
"01-14-2023 07:32:23",67660836603
"01-18-2023 04:00:00",67660836604
"01-19-2023 06:42:22",67660836605
"01-19-2023 06:00:10",67660836607
"01-18-2023 04:00:00",67660836608
"01-18-2023 11:17:50",67660836609
"01-19-2023 07:42:31",67660836610
"01-18-2023 04:00:00",67660836611
"01-19-2023 06:45:01",67660836612
"01-18-2023 04:00:00",67660836614
"01-21-2023 06:53:27",67660836615
"01-20-2023 04:00:00",67660836616
"01-18-2023 07:39:50",67660836617
"01-18-2023 04:00:00",67660836619
"01-18-2023 04:00:00",67660836620
"01-18-2023 04:00:00",67660836621
"01-19-2023 07:37:05",67660836622
"01-19-2023 07:35:15",67660836623
"01-20-2023 07:15:55",67660836624
"01-19-2023 04:11:28",67660836625
"01-18-2023 04:00:00",67660836626
"01-18-2023 12:02:48",67660836627
"01-19-2023 16:40:26",67660836629
"01-19-2023 06:05:52",67660836630
"01-20-2023 04:00:00",67660836634
"01-18-2023 08:19:10",67660836635
"01-18-2023 04:00:00",67660836636
"01-19-2023 10:37:01",67660836638
"01-18-2023 04:00:00",67660836642
"01-19-2023 07:42:27",67660836645
"01-18-2023 04:00:00",67660836646
"01-19-2023 07:33:14",67660836647
"01-19-2023 06:16:02",67660836648
"01-18-2023 06:06:21",67660836650
"01-18-2023 04:00:00",67660836651
"01-18-2023 05:51:45",67660836653
"01-18-2023 04:00:00",67660836654
"01-18-2023 07:30:44",67660836655
"01-18-2023 10:39:09",67660836656
"01-19-2023 07:58:36",67660836657
"01-18-2023 04:00:00",67660836658
"01-18-2023 05:53:48",67660836659
"01-18-2023 07:44:07",67660836660
"01-18-2023 04:00:00",67660836662
"01-20-2023 07:58:48",67660836663
"01-19-2023 08:25:44",67660836664
"01-20-2023 07:59:58",67660836665
"01-19-2023 08:00:09",67660836666
"01-18-2023 05:49:58",67660836667
"01-18-2023 06:01:50",67660836668
"01-18-2023 06:51:10",67660836669
"01-19-2023 04:00:00",67660836672
"01-19-2023 04:10:14",67660836673
"01-18-2023 05:29:34",67660836674
"01-18-2023 04:00:00",67660836675
"01-18-2023 08:09:13",67660836676
"01-18-2023 08:21:54",67660836678
"01-20-2023 05:39:37",67660836679
"01-18-2023 08:01:50",67660836680
"01-19-2023 04:15:19",67660836681
"01-19-2023 07:43:40",67660836683
"01-21-2023 06:11:25",67660836684
"01-18-2023 07:29:58",67660836685
"01-18-2023 09:20:13",67660836686
"01-18-2023 04:00:00",67660836687
"01-20-2023 05:41:28",67660836690
"01-18-2023 10:36:54",67660836693
"01-18-2023 04:00:00",67660836694
"01-19-2023 04:13:21",67660836695
"01-18-2023 04:00:00",67660836696
"01-18-2023 04:00:00",67660836697
"01-18-2023 06:45:51",67660836698
"01-18-2023 06:45:53",67660836699
"01-18-2023 05:54:08",67660836700
"01-19-2023 06:01:31",67660836701
"01-18-2023 10:35:25",67660836702
"01-19-2023 06:43:42",67660836703
"01-18-2023 07:41:17",67660836705
"01-19-2023 08:24:08",67660836706
"01-18-2023 04:00:00",67660836707
"01-19-2023 06:42:52",67660836708
"01-18-2023 08:09:45",67660836709
"01-19-2023 08:00:14",67660836710
"01-19-2023 07:43:54",67660836711
"01-18-2023 05:28:54",67660836712
"01-18-2023 10:46:35",67660836713
"01-18-2023 04:00:00",67660836714
"01-18-2023 10:34:37",67660836715
"01-20-2023 07:16:08",67660836716
"01-18-2023 10:46:47",67660836718
"01-22-2023 10:04:58",67660836719
"01-18-2023 06:08:17",67660836720
"01-19-2023 04:00:00",67660836721
"01-18-2023 04:00:00",67660836722
"01-18-2023 07:29:34",67660836723
"01-18-2023 05:51:47",67660836724
"01-19-2023 06:16:24",67660836725
"01-19-2023 06:24:21",67660836726
"01-18-2023 04:00:00",67660836727
"01-18-2023 06:12:19",67660836728
"01-20-2023 05:53:46",67660836729
"01-19-2023 08:26:12",67660836730
"01-19-2023 07:40:29",67660836731
"01-18-2023 09:21:08",67660836733
"01-18-2023 05:28:58",67660836734
"01-18-2023 05:59:38",67660836735
"01-19-2023 06:01:27",67660836736
"01-18-2023 06:09:00",67660836737
"01-18-2023 04:00:00",67660836739
"01-18-2023 05:26:13",67660836740
"01-19-2023 04:00:00",67660836741
"01-18-2023 06:50:38",67660836743
"01-18-2023 05:30:28",67660836745
"01-18-2023 10:39:51",67660836746
"01-18-2023 04:00:00",67660836748
"01-19-2023 07:59:19",67660836749
"01-18-2023 06:12:15",67660836750
"01-18-2023 06:46:11",67660836751
"01-18-2023 06:50:35",67660836752
"01-18-2023 04:00:00",67660836753
"01-19-2023 07:36:52",67660836754
"01-18-2023 04:00:00",67660836755
"01-18-2023 07:47:19",67660836758
"01-19-2023 06:45:41",67660836761
"01-18-2023 04:00:00",67660836762
"01-18-2023 12:01:37",67660836763
"01-18-2023 06:08:08",67660836764
"01-19-2023 07:59:51",67660836765
"01-18-2023 04:00:00",67660836766
"01-18-2023 12:02:10",67660836767
"01-19-2023 04:11:44",67660836768
"01-18-2023 04:00:00",67660836769
"01-18-2023 04:00:00",67660836770
"01-19-2023 08:00:33",67660836771
"01-21-2023 06:54:26",67660836772
"01-18-2023 04:00:00",67660836776
"01-18-2023 08:20:03",67660836777
"01-19-2023 05:35:02",67660836778
"01-20-2023 05:29:37",67660836779
"01-19-2023 06:47:08",67660836780
"01-18-2023 04:00:00",67660836781
"01-18-2023 08:20:46",67660836783
"01-18-2023 04:00:00",67660836784
"01-18-2023 17:11:11",67660836785
"01-19-2023 08:00:22",67660836786
"01-18-2023 04:00:00",67660836787
"01-18-2023 04:00:00",67660836788
"01-18-2023 04:00:00",67660836789
"01-19-2023 16:43:01",67660836790
"01-18-2023 06:12:01",67660836792
"01-18-2023 08:18:09",67660836793
"01-18-2023 04:00:00",67660836794
"01-19-2023 04:11:26",67660836795
"01-18-2023 04:00:00",67660836797
"01-18-2023 04:00:00",67660836798
"01-23-2023 05:21:50",67660836799
"01-18-2023 06:04:59",67660836800
"01-18-2023 04:00:00",67660836801
"01-18-2023 04:00:00",67660836802
"01-18-2023 04:00:00",67660836804
"01-18-2023 04:00:00",67660836806
"01-18-2023 04:00:00",67660836807
"01-20-2023 07:57:51",67660836810
"01-18-2023 04:00:00",67660836811
"01-20-2023 06:38:16",67660836812
"01-18-2023 04:00:00",67660836813
"01-20-2023 06:49:27",67660836814
"01-18-2023 04:00:00",67660836815
"01-18-2023 06:48:00",67660836817
"01-18-2023 08:10:14",67660836818
"01-18-2023 04:00:00",67660836819
"01-18-2023 05:27:18",67660836820
"01-18-2023 06:50:58",67660836821
"01-18-2023 12:03:05",67660836823
"01-19-2023 06:45:50",67660836825
"01-18-2023 04:00:00",67660836826
"01-18-2023 08:04:02",67660836827
"01-18-2023 06:05:46",67660836830
"01-18-2023 04:00:00",67660836833
"01-18-2023 10:38:56",67660836836
"01-18-2023 10:45:46",67660836837
"01-18-2023 04:00:00",67660836838
"01-18-2023 04:00:00",67660836839
"01-22-2023 07:59:21",67660836840
"01-18-2023 04:00:00",67660836841
"01-18-2023 04:00:00",67660836843
"01-21-2023 05:21:44",67660836844
"01-19-2023 08:03:26",67660836846
"01-18-2023 04:00:00",67660836849
"01-21-2023 06:11:33",67660836850
"01-20-2023 05:28:36",67660836851
"01-18-2023 06:51:17",67660836852
"01-18-2023 08:19:59",67660836853
"01-19-2023 08:00:47",67660836854
"01-20-2023 08:01:50",67660836856
"01-18-2023 04:00:00",67660836859
"01-18-2023 05:28:14",67660836860
"01-18-2023 04:00:00",67660836862
"01-20-2023 04:15:07",67660836863
"01-18-2023 04:00:00",67660836864
"01-18-2023 04:00:00",67660836865
"01-18-2023 04:00:00",67660836866
"01-18-2023 07:28:57",67660836869
"01-18-2023 04:00:00",67660836870
"01-18-2023 04:00:00",67660836871
"01-19-2023 08:00:11",67660836872
"01-18-2023 04:00:00",67660836873
"01-18-2023 04:00:00",67660836874
"01-18-2023 06:51:01",67660836875
"01-19-2023 08:14:06",67660836877
"01-19-2023 16:42:42",67660836878
"01-18-2023 04:00:00",67660836879
"01-18-2023 04:00:00",67660836881
"01-18-2023 10:46:04",67660836883
"01-18-2023 04:00:00",67660836884
"01-18-2023 08:18:04",67660836885
"01-18-2023 04:00:00",67660836886
"01-22-2023 10:09:26",67660836887
"01-19-2023 04:30:14",67660836888
"01-19-2023 07:36:59",67660836890
"01-19-2023 06:24:15",67660836892
"01-21-2023 08:56:37",67660836893
"01-18-2023 08:19:52",67660836896
"01-19-2023 04:10:08",67660836897
"01-19-2023 05:35:06",67660836898
"01-18-2023 04:00:00",67660836899
"01-18-2023 07:33:15",67660836900
"01-18-2023 07:21:44",67660836905
"01-18-2023 09:21:47",67660836907
"01-19-2023 16:42:24",67660836910
"01-19-2023 06:01:55",67660836912
"01-18-2023 08:15:42",67660836913
"01-18-2023 04:00:00",67660836914
"01-18-2023 09:21:14",67660836916
"01-18-2023 07:31:05",67660836917
"01-18-2023 04:00:00",67660836919
"01-18-2023 08:04:57",67660836921
"01-18-2023 17:11:11",67660836923
"01-19-2023 08:00:58",67660836924
"01-19-2023 04:00:00",67660836925
"01-18-2023 04:00:00",67660836927
"01-18-2023 04:00:00",67660836928
"01-20-2023 05:42:47",67660836929
"01-21-2023 08:56:42",67660836930
"01-18-2023 04:00:00",67660836933
"01-18-2023 04:00:00",67660836934
"01-18-2023 06:04:15",67660836935
"01-19-2023 07:39:40",67660836936
"01-20-2023 06:38:55",67660836939
"01-18-2023 05:55:30",67660836940
"01-19-2023 07:42:24",67660836941
"01-18-2023 04:00:00",67660836942
"01-19-2023 16:42:07",67660836943
"01-19-2023 06:05:57",67660836944
"01-20-2023 05:53:28",67660836945
"01-19-2023 07:40:32",67660836948
"01-18-2023 04:00:00",67660836950
"01-19-2023 06:44:19",67660836952
"01-18-2023 08:02:26",67660836953
"01-18-2023 05:59:26",67660836957
"01-19-2023 04:00:00",67660836958
"01-19-2023 08:03:28",67660836959
"01-18-2023 10:35:04",67660836960
"01-18-2023 04:00:00",67660836961
"01-18-2023 08:20:26",67660836964
"01-18-2023 04:00:00",67660836965
"01-18-2023 04:00:00",67660836966
"01-21-2023 06:11:37",67660836967
"01-21-2023 09:40:48",67660836969
"01-18-2023 06:04:20",67660836970
"01-18-2023 06:50:54",67660836971
"01-18-2023 04:00:00",67660836972
"01-18-2023 04:00:00",67660836973
"01-19-2023 07:39:43",67660836974
"01-18-2023 08:22:54",67660836975
"01-18-2023 04:00:00",67660836976
"01-18-2023 04:00:00",67660836977
"01-19-2023 07:43:30",67660836978
"01-18-2023 08:04:23",67660836979
"01-19-2023 05:39:57",67660836981
"01-19-2023 06:05:40",67660836982
"01-19-2023 04:00:00",67660836983
"01-19-2023 06:05:43",67660836984
"01-20-2023 05:43:10",67660836985
"01-18-2023 08:23:29",67660836988
"01-19-2023 04:31:14",67660836989
"01-19-2023 04:00:00",67660836990
"01-18-2023 04:00:00",67660836991
"01-19-2023 07:42:54",67660836993
"01-18-2023 09:35:55",67660836994
"01-18-2023 05:51:25",67660836995
"01-18-2023 10:34:50",67660836996
"01-19-2023 04:00:00",67660836997
"01-18-2023 04:00:00",67660836999
"01-18-2023 06:46:08",67660837002
"01-19-2023 08:00:13",67660837003
"01-18-2023 06:51:07",67660837004
"01-18-2023 06:44:57",67660837005
"01-18-2023 05:51:23",67660837006
"01-19-2023 06:05:09",67660837008
"01-18-2023 04:00:00",67660837012
"01-19-2023 05:35:28",67660837013
"01-18-2023 08:06:08",67660837014
"01-18-2023 04:00:00",67660837016
"01-20-2023 07:57:15",67660837018
"01-18-2023 04:00:00",67660837019
"01-18-2023 04:00:00",67660837020
"01-18-2023 04:00:00",67660837021
"01-20-2023 05:36:50",67660837022
"01-18-2023 04:00:00",67660837025
"01-18-2023 04:00:00",67660837026
"01-18-2023 04:00:00",67660837027
"01-18-2023 05:27:24",67660837028
"01-18-2023 05:30:15",67660837029
"01-19-2023 06:45:30",67660837031
"01-18-2023 04:00:00",67660837032
"01-23-2023 06:48:28",67660837033
"01-18-2023 04:00:00",67660837034
"01-18-2023 04:00:00",67660837036
"01-18-2023 09:20:43",67660837037
"01-19-2023 10:32:49",67660837038
"01-20-2023 05:37:32",67660837039
"01-19-2023 08:03:31",67660837040
"01-18-2023 08:08:49",67660837041
"01-18-2023 05:29:14",67660837043
"01-18-2023 04:00:00",67660837044
"01-18-2023 06:50:50",67660837045
"01-18-2023 07:40:04",67660837047
"01-18-2023 07:37:04",67660837049
"01-18-2023 10:34:40",67660837051
"01-18-2023 04:00:00",67660837053
"01-18-2023 07:47:11",67660837054
"01-18-2023 04:00:00",67660837055
"01-18-2023 09:24:25",67660837056
"01-18-2023 04:00:00",67660837057
"01-21-2023 10:39:33",67660837061
"01-18-2023 08:07:15",67660837062
"01-18-2023 08:04:31",67660837063
"01-18-2023 06:08:55",67660837066
"01-18-2023 05:49:51",67660837067
"01-18-2023 04:00:00",67660837069
"01-18-2023 09:24:38",67660837070
"01-19-2023 06:44:35",67660837071
"01-19-2023 08:03:40",67660837074
"01-20-2023 06:39:12",67660837076
"01-18-2023 06:07:45",67660837077
"01-18-2023 07:46:57",67660837078
"01-18-2023 05:30:37",67660837080
"01-19-2023 08:00:20",67660837081
"01-19-2023 04:00:00",67660837082
"01-18-2023 04:00:00",67660837083
"01-18-2023 17:11:11",67660837084
"01-20-2023 05:41:38",67660837085
"01-20-2023 08:02:19",67660837087
"01-18-2023 08:14:18",67660837088
"01-18-2023 04:00:00",67660837089
"01-18-2023 04:00:00",67660837092
"01-19-2023 06:02:23",67660837093
"01-18-2023 04:00:00",67660837094
"01-19-2023 07:59:12",67660837095
"01-18-2023 04:00:00",67660837096
"01-18-2023 05:51:49",67660837098
"01-19-2023 04:00:00",67660837099
"01-18-2023 05:27:38",67660837100
"01-19-2023 04:00:00",67660837101
"01-18-2023 05:30:40",67660837102
"01-19-2023 04:00:00",67660837103
"01-18-2023 04:00:00",67660837104
"01-19-2023 07:43:01",67660837106
"01-18-2023 04:00:00",67660837107
"01-19-2023 10:35:34",67660837109
"01-20-2023 05:43:12",67660837111
"01-18-2023 07:50:27",67660837113
"01-18-2023 04:00:00",67660837114
"01-18-2023 17:11:11",67660837115
"01-18-2023 08:15:38",67660837116
"01-19-2023 06:07:04",67660837117
"01-19-2023 08:03:37",67660837119
"01-18-2023 05:30:44",67660837121
"01-18-2023 05:29:03",67660837123
"01-18-2023 05:50:02",67660837127
"01-19-2023 16:43:40",67660837128
"01-18-2023 04:00:00",67660837129
"01-18-2023 05:50:00",67660837130
"01-18-2023 04:00:00",67660837132
"01-18-2023 10:42:43",67660837133
"01-18-2023 07:41:05",67660837134
"01-18-2023 04:00:00",67660837135
"01-18-2023 04:00:00",67660837136
"01-19-2023 08:03:18",67660837137
"01-20-2023 05:28:05",67660837138
"01-18-2023 05:29:39",67660837139
"01-19-2023 16:39:56",67660837140
"01-22-2023 10:08:06",67660837141
"01-18-2023 09:23:38",67660837142
"01-18-2023 06:06:25",67660837143
"01-18-2023 12:10:28",67660837144
"01-18-2023 05:49:48",67660837146
"01-18-2023 09:35:22",67660837147
"01-20-2023 04:16:09",67660837149
"01-18-2023 05:55:18",67660837150
"01-19-2023 04:00:00",67660837152
"01-18-2023 04:00:00",67660837153
"01-19-2023 04:32:24",67660837154
"01-18-2023 10:36:13",67660837155
"01-18-2023 06:51:23",67660837157
"01-18-2023 04:00:00",67660837158
"01-19-2023 04:00:00",67660837160
"01-18-2023 04:00:00",67660837162
"01-18-2023 06:00:51",67660837164
"01-18-2023 04:00:00",67660837165
"01-18-2023 08:13:50",67660837166
"01-18-2023 05:27:49",67660837167
"01-18-2023 04:00:00",67660837168
"01-19-2023 07:40:39",67660837169
"01-18-2023 08:13:43",67660837170
"01-18-2023 04:00:00",67660837171
"01-19-2023 08:02:10",67660837172
"01-20-2023 05:42:44",67660837173
"01-18-2023 05:30:31",67660837174
"01-18-2023 17:11:11",67660837175
"01-20-2023 07:57:18",67660837177
"01-19-2023 05:35:00",67660837178
"01-18-2023 04:00:00",67660837179
"01-20-2023 11:16:34",67660837180
"01-18-2023 08:22:49",67660837183
"01-18-2023 06:00:08",67660837185
"01-20-2023 07:13:24",67660837186
"01-18-2023 17:11:11",67660837189
"01-18-2023 06:46:03",67660837190
"01-19-2023 04:00:00",67660837191
"01-19-2023 06:45:23",67660837193
"01-18-2023 07:31:13",67660837196
"01-18-2023 07:44:01",67660837198
"01-18-2023 04:00:00",67660837199
"01-18-2023 04:00:00",67660837200
"01-18-2023 04:00:00",67660837201
"01-18-2023 04:00:00",67660837202
"01-18-2023 04:00:00",67660837203
"01-18-2023 04:00:00",67660837204
"01-18-2023 05:30:20",67660837205
"01-19-2023 08:01:33",67660837206
"01-18-2023 10:35:28",67660837207
"01-18-2023 04:00:00",67660837208
"01-18-2023 04:00:00",67660837209
"01-18-2023 04:00:00",67660837210
"01-20-2023 05:38:21",67660837212
"01-18-2023 09:35:27",67660837213
"01-18-2023 07:32:42",67660837214
"01-18-2023 11:53:35",67660837215
"01-18-2023 04:00:00",67660837216
"01-18-2023 04:00:00",67660837217
"01-18-2023 04:00:00",67660837218
"01-19-2023 08:01:57",67660837219
"01-19-2023 06:47:42",67660837222
"01-18-2023 04:00:00",67660837223
"01-19-2023 06:43:47",67660837225
"01-18-2023 04:00:00",67660837226
"01-19-2023 04:16:40",67660837228
"01-18-2023 12:02:51",67660837229
"01-18-2023 04:00:00",67660837230
"01-20-2023 11:16:44",67660837231
"01-18-2023 04:00:00",67660837233
"01-19-2023 04:30:45",67660837236
"01-19-2023 04:32:21",67660837237
"01-18-2023 04:00:00",67660837238
"01-19-2023 04:00:00",67660837239
"01-18-2023 05:59:29",67660837240
"01-19-2023 08:01:44",67660837241
"01-19-2023 06:15:50",67660837242
"01-18-2023 06:01:20",67660837243
"01-18-2023 04:00:00",67660837245
"01-19-2023 04:00:00",67660837247
"01-19-2023 06:14:15",67660837249
"01-18-2023 04:00:00",67660837250
"01-19-2023 04:00:00",67660837251
"01-19-2023 06:15:24",67660837254
"01-18-2023 04:00:00",67660837255
"01-18-2023 04:00:00",67660837256
"01-18-2023 04:00:00",67660837258
"01-18-2023 11:17:45",67660837259
"01-18-2023 07:39:53",67660837260
"01-18-2023 12:03:13",67660837261
"01-18-2023 08:20:49",67660837264
"01-18-2023 17:11:11",67660837266
"01-18-2023 05:21:03",67660837267
"01-19-2023 06:00:51",67660837268
"01-18-2023 04:00:00",67660837270
"01-18-2023 04:00:00",67660837271
"01-18-2023 04:00:00",67660837274
"01-19-2023 06:08:26",67660837275
"01-19-2023 07:59:41",67660837276
"01-18-2023 08:16:15",67660837277
"01-18-2023 08:14:53",67660837278
"01-18-2023 04:00:00",67660837279
"01-20-2023 07:59:45",67660837280
"01-18-2023 06:02:57",67660837281
"01-18-2023 04:00:00",67660837282
"01-18-2023 06:47:33",67660837283
"01-18-2023 07:39:35",67660837284
"01-18-2023 04:00:00",67660837285
"01-18-2023 12:01:41",67660837286
"01-18-2023 04:00:00",67660837288
"01-18-2023 07:29:48",67660837289
"01-18-2023 04:00:00",67660837291
"01-23-2023 06:50:36",67660837292
"01-19-2023 06:16:09",67660837293
"01-18-2023 04:00:00",67660837294
"01-19-2023 08:13:09",67660837295
"01-18-2023 04:00:00",67660837297
"01-18-2023 04:00:00",67660837298
"01-18-2023 07:41:00",67660837299
"01-19-2023 05:35:14",67660837300
"01-18-2023 04:00:00",67660837301
"01-18-2023 06:40:47",67660837302
"01-19-2023 04:31:04",67660837304
"01-19-2023 04:31:01",67660837305
"01-18-2023 06:40:08",67660837306
"01-19-2023 07:58:40",67660837307
"01-18-2023 07:29:03",67660837309
"01-18-2023 08:14:15",67660837311
"01-18-2023 05:21:51",67660837312
"01-18-2023 07:46:27",67660837313
"01-18-2023 08:20:10",67660837314
"01-18-2023 08:14:43",67660837315
"01-19-2023 04:00:00",67660837316
"01-18-2023 04:00:00",67660837317
"01-18-2023 04:00:00",67660837318
"01-18-2023 07:39:33",67660837320
"01-18-2023 08:20:39",67660837321
"01-18-2023 08:08:40",67660837322
"01-19-2023 08:13:30",67660837323
"01-18-2023 04:00:00",67660837324
"01-18-2023 04:00:00",67660837327
"01-18-2023 04:00:00",67660837328
"01-18-2023 10:40:27",67660837329
"01-19-2023 08:13:04",67660837330
"01-18-2023 08:14:58",67660837331
"01-19-2023 05:35:08",67660837333
"01-18-2023 07:37:52",67660837334
"01-18-2023 04:00:00",67660837335
"01-18-2023 07:46:41",67660837336
"01-18-2023 06:04:56",67660837337
"01-18-2023 06:03:40",67660837339
"01-19-2023 04:00:00",67660837340
"01-21-2023 05:23:50",67660837341
"01-19-2023 04:12:12",67660837342
"01-18-2023 06:06:04",67660837343
"01-18-2023 04:00:00",67660837345
"01-18-2023 08:20:30",67660837346
"01-22-2023 06:28:50",67660837348
"01-18-2023 04:00:00",67660837350
"01-18-2023 08:16:05",67660837352
"01-18-2023 04:00:00",67660837354
"01-20-2023 05:43:38",67660837355
"01-19-2023 08:13:44",67660837357
"01-18-2023 09:34:33",67660837358
"01-18-2023 08:04:21",67660837360
"01-18-2023 07:45:31",67660837361
"01-23-2023 06:42:27",67660837362
"01-18-2023 04:00:00",67660837363
"01-18-2023 09:21:18",67660837364
"01-18-2023 10:36:43",67660837366
"01-18-2023 04:00:00",67660837367
"01-18-2023 04:00:00",67660837368
"01-18-2023 04:00:00",67660837369
"01-19-2023 06:24:23",67660837370
"01-18-2023 07:27:58",67660837371
"01-18-2023 05:51:33",67660837373
"01-19-2023 07:35:23",67660837375
"01-18-2023 08:15:32",67660837376
"01-18-2023 04:00:00",67660837377
"01-18-2023 04:00:00",67660837380
"01-18-2023 04:00:00",67660837382
"01-19-2023 04:00:00",67660837385
"01-18-2023 05:51:43",67660837386
"01-18-2023 04:00:00",67660837388
"01-18-2023 07:37:31",67660837390
"01-18-2023 04:00:00",67660837392
"01-19-2023 08:00:55",67660837393
"01-20-2023 04:00:00",67660837395
"01-20-2023 04:15:56",67660837396
"01-19-2023 16:42:18",67660837398
"01-18-2023 07:50:00",67660837400
"01-19-2023 08:01:36",67660837404
"01-20-2023 04:16:07",67660837405
"01-18-2023 08:21:25",67660837406
"01-18-2023 04:00:00",67660837407
"01-18-2023 07:37:25",67660837408
"01-19-2023 07:59:17",67660837409
"01-18-2023 11:17:42",67660837410
"01-19-2023 06:15:43",67660837411
"01-18-2023 09:34:20",67660837412
"01-18-2023 05:54:11",67660837413
"01-18-2023 08:16:11",67660837414
"01-18-2023 04:00:00",67660837415
"01-18-2023 09:23:59",67660837416
"01-18-2023 05:49:54",67660837417
"01-18-2023 04:00:00",67660837418
"01-18-2023 08:20:05",67660837419
"01-18-2023 04:00:00",67660837420
"01-20-2023 06:39:01",67660837421
"01-18-2023 08:15:28",67660837423
"01-20-2023 07:57:12",67660837424
"01-18-2023 04:00:00",67660837427
"01-18-2023 10:40:31",67660837428
"01-18-2023 04:00:00",67660837429
"01-18-2023 04:00:00",67660837430
"01-18-2023 04:00:00",67660837431
"01-18-2023 09:20:59",67660837432
"01-18-2023 07:31:00",67660837433
"01-18-2023 04:00:00",67660837434
"01-19-2023 08:00:18",67660837435
"01-18-2023 09:35:19",67660837436
"01-18-2023 05:26:56",67660837438
"01-18-2023 04:00:00",67660837439
"01-18-2023 05:21:25",67660837440
"01-24-2023 05:39:42",67660837441
"01-18-2023 07:49:57",67660837442
"01-18-2023 06:08:53",67660837443
"01-24-2023 04:00:00",67660837444
"01-18-2023 04:00:00",67660837445
"01-18-2023 08:19:52",67660837449
"01-18-2023 07:44:10",67660837450
"01-18-2023 08:22:28",67660837451
"01-18-2023 04:00:00",67660837452
"01-18-2023 08:03:18",67660837455
"01-18-2023 08:15:25",67660837456
"01-18-2023 04:00:00",67660837457
"01-18-2023 08:20:01",67660837458
"01-18-2023 04:00:00",67660837459
"01-18-2023 08:12:04",67660837460
"01-18-2023 08:15:42",67660837462
"01-20-2023 09:39:44",67660837463
"01-19-2023 06:49:00",67660837464
"01-20-2023 05:43:48",67660837465
"01-18-2023 04:00:00",67660837466
"01-21-2023 08:01:58",67660837467
"01-18-2023 04:00:00",67660837469
"01-20-2023 04:00:00",67660837472
"01-19-2023 04:00:00",67660837473
"01-18-2023 04:00:00",67660837474
"01-19-2023 06:22:30",67660837475
"01-18-2023 06:04:49",67660837476
"01-19-2023 04:31:37",67660837479
"01-19-2023 07:40:18",67660837480
"01-18-2023 17:11:11",67660837481
"01-20-2023 07:59:40",67660837483
"01-19-2023 07:40:15",67660837484
"01-18-2023 04:00:00",67660837485
"01-20-2023 06:49:09",67660837486
"01-18-2023 04:00:00",67660837487
"01-19-2023 04:32:50",67660837488
"01-18-2023 04:00:00",67660837489
"01-18-2023 06:45:40",67660837491
"01-18-2023 04:00:00",67660837493
"01-19-2023 06:24:46",67660837494
"01-18-2023 08:15:47",67660837495
"01-19-2023 08:00:37",67660837497
"01-21-2023 05:47:08",67660837499
"01-20-2023 07:08:41",67660837500
"01-18-2023 04:00:00",67660837504
"01-19-2023 06:22:21",67660837506
"01-18-2023 04:00:00",67660837507
"01-18-2023 10:41:48",67660837508
"01-19-2023 06:24:57",67660837509
"01-18-2023 04:00:00",67660837510
"01-18-2023 04:00:00",67660837512
"01-18-2023 04:00:00",67660837513
